x,y,z
-0.003175,-0.03227401003,6.34999999952e-05
-0.0032094259260448,-0.031118243561811,6.347083349057113e-05
-0.0033321626276517,-0.0299315210631762,6.345824676375728e-05
-0.0036239492542776,-0.0286969723175864,6.355694706197202e-05
-0.0041974848525381,-0.0275041602643585,6.343383132616415e-05
-0.0049945972128239,-0.0264765798957937,6.343410991488079e-05
-0.005914647600535,-0.0255849556632648,6.342834793657726e-05
-0.0068768243430155,-0.024828885630797,9.23270325960044e-05
-0.0074219509562435,-0.0242733613944497,0.0001257190262278
-0.007920372920309,-0.0237598262538777,0.0001275927220311
-0.0084343726162818,-0.0232592976240941,0.0001277277299125
-0.008968656469029,-0.022758937811832,0.0001277724038289
-0.0095235706168269,-0.0222501995373477,0.000127786922425
-0.0101002291377092,-0.0217270928821999,0.000127776031075
-0.0106976144369119,-0.0211831572917073,0.0001277699660479
-0.0113124590705934,-0.0206188540325259,0.0001277749304447
-0.0119491982415481,-0.0200335977726878,0.0001277925215443
-0.0126023814433523,-0.0194223063159501,0.0001278010294765
-0.0132721799746145,-0.0187938349754974,0.0001278031667522
-0.0139595390104613,-0.0181387087732797,0.0001278071767582
-0.0146507055412068,-0.0174686798604771,0.0001278200389536
-0.0153548107436436,-0.0167820941443107,0.0001279083602279
-0.0160482496021617,-0.0160841767010892,0.0001278929228667
-0.0167412895887558,-0.0153869852017287,0.0001279118157627
-0.0174132274315254,-0.0146859244833178,0.0001279161590445
-0.018067576809727,-0.0140017733617922,0.0001279239163938
-0.0186974655481708,-0.0133241336872446,0.0001279345827324
-0.0192954231031013,-0.0126701799023378,0.0001279386929596
-0.0198685736334365,-0.0120349088026313,0.0001279325636871
-0.0204057791565339,-0.0114204033134933,0.0001279483893451
-0.020912170354622,-0.0108320661933824,0.0001279500101609
-0.0213868537823176,-0.0102638447377176,0.00012796052236
-0.0218248877645516,-0.0097179711899487,0.0001279461110821
-0.0222287928419366,-0.0091961668951004,0.0001279460467544
-0.022599663966632,-0.0086957599545603,0.0001279360899842
-0.0229364769568202,-0.008216113455313,0.0001279333798077
-0.0232409362869452,-0.0077580097673294,0.0001279374823854
-0.0235171697391413,-0.0073202789304589,0.000127933873533
-0.0237688238143028,-0.0068992035339447,0.0001279260771027
-0.0239978589400291,-0.0064897817101068,0.000127913236919
-0.0242045321884624,-0.0060866579271134,0.0001278636804079
-0.024388481621822,-0.0056849136096239,0.0001278829132587
-0.0245494303344356,-0.0052801757177173,0.0001278541485945
-0.024687802920712,-0.0048689956283899,0.0001278411093224
-0.0248048542630764,-0.0044489585320414,0.0001278471823623
-0.0249025129317201,-0.0040188071204334,0.000127862385121
-0.0249832255695505,-0.0035782086720865,0.0001278630151612
-0.0250494428632872,-0.0031274268435592,0.0001278735900637
-0.0251031715492284,-0.0026669899045348,0.0001278805351966
-0.0251458799229476,-0.0021977608930739,0.0001278688308656
-0.025178450899086,-0.0017210333245362,0.0001278622291453
-0.0252015488571794,-0.00123858116718,0.0001278659526454
-0.0252159682073546,-0.0007523847110207,0.0001278671711953
-0.0252224376216249,-0.0002642081323826,0.0001278651157479
-0.0252214010373927,0.0002245285856673,0.0001278692070507
-0.0252127020711311,0.000712433864145,0.000127865651742
-0.0251956879469429,0.0011978504464414,0.0001278696362602
-0.0251696623348187,0.0016788046620957,0.0001278699775318
-0.025134067164739,0.0021533865351555,0.000127862958673
-0.025088227328571,0.0026201336995834,0.0001278699595116
-0.0250309561419405,0.0030779755115876,0.0001278721771522
-0.0249606263109534,0.0035262367215099,0.0001278713039885
-0.0248750431272803,0.0039644420719915,0.0001278823342762
-0.0247720248165497,0.0043926384453327,0.0001279134968378
-0.0246498182521488,0.0048114869662025,0.0001281467809751
-0.0245080067139533,0.0052208226335483,0.0001303925378355
-0.0243514390729298,0.0056081690056697,0.0001525115571744
-0.0241771993053556,0.0059930485362791,0.0002557525766393
-0.0239765354508922,0.0064073938953948,0.000376573010638
-0.0237756678761256,0.0067637016053784,0.0004186192700344
-0.0235788356476018,0.007068730120416,0.0004352765956816
-0.0233765556673439,0.0073654953083814,0.0004411736521859
-0.0231651392332917,0.0076669103038961,0.000443118156515
-0.0229423331894389,0.007977035427837,0.0004436929921848
-0.0227065153234247,0.0082970274487782,0.0004438694322323
-0.0224567998181666,0.008626784130493,0.0004439159509972
-0.0221930863872765,0.0089661243471921,0.0004439291286518
-0.0219155648103153,0.009315431769965,0.0004439305546364
-0.0216238034129757,0.0096754750050944,0.0004439189783949
-0.0213166755153588,0.0100463084946052,0.0004439212749192
-0.0209938619946847,0.0104266118945088,0.0004439218896204
-0.0206571225354319,0.0108155490032721,0.000443908922462
-0.0203080853432672,0.011214684166579,0.0004438972532925
-0.0199451263761791,0.0116258228352791,0.0004439137391519
-0.0195661557135413,0.0120466591873361,0.0004439107605197
-0.0191741308612698,0.0124739819240284,0.0004439167563782
-0.0187726395252481,0.0129106082363177,0.0004438939548173
-0.0183578086945223,0.0133587518093294,0.0004438896341249
-0.0179277644915039,0.013811817737548,0.0004438784053748
-0.0174904751277269,0.0142665643205995,0.0004439104058721
-0.0170474831612313,0.0147291634584426,0.0004439755063062
-0.0165920269152391,0.0151958177330657,0.000444007478399
-0.0161305285202477,0.0156565479072756,0.0004440171142924
-0.015671409044526,0.0161163047831689,0.0004440006338048
-0.0152081371846403,0.016576975963666,0.0004439851881025
-0.0147415484096798,0.0170273643757721,0.000443969919575
-0.0142824099202452,0.0174671662454902,0.0004439771685688
-0.0138288928482566,0.0179023907259644,0.000443983270854
-0.0133768219112525,0.0183269725917234,0.0004440031257646
-0.0129328177118303,0.018735628173387,0.0004440460815982
-0.0125004859213566,0.0191329418173262,0.0004440284797888
-0.0120758793957356,0.0195200923734792,0.0004440211946638
-0.0116584757835681,0.0198923633989445,0.0004440183815786
-0.0112521450378159,0.0202488199479874,0.0004440149824114
-0.0108575050174919,0.020592147194538,0.0004440174127472
-0.0104722762199072,0.0209226687663586,0.0004440030983905
-0.0100957139164136,0.0212382024220134,0.0004440136052144
-0.0097291644182927,0.0215376144743288,0.000444014742766
-0.0093734952885085,0.0218216907343329,0.0004440163185046
-0.0090282564778331,0.0220913485807159,0.0004440225763885
-0.0086926957198926,0.0223466173458862,0.0004440442614227
-0.0083666984700791,0.0225871555962742,0.000444095396213
-0.0080508160837735,0.0228131249610752,0.0004442929483615
-0.007745853075285,0.0230253275953968,0.0004450040110356
-0.0074530820249918,0.0232249481813631,0.0004472855215286
-0.0071755777360055,0.02341262767698,0.0004548453715224
-0.0069212535418813,0.0235877153331165,0.000479116390395
-0.0066838336654574,0.0237450228343039,0.0005624803363924
-0.0062952373789957,0.0239447688972961,0.0006768662248394
-0.0058603516198192,0.0241261200507569,0.0006502802801778
-0.0055744727720159,0.0242608485308842,0.0005139211700383
-0.0053429793164416,0.0243631796740338,0.0004690100088362
-0.0050896571295093,0.0244598490666456,0.0004538730089616
-0.0048243898259655,0.0245498900380642,0.0004484892546665
-0.0045515741233273,0.02463174071263,0.0004465672055397
-0.0042729879049694,0.0247050590340407,0.0004458714529832
-0.0039891977308811,0.0247701184341453,0.0004456159002684
-0.0037004071876756,0.0248275033583437,0.0004455216087916
-0.0034067523740698,0.0248778829772002,0.0004454771521814
-0.0031083941522042,0.024921922128095,0.0004454648863731
-0.0028055498829009,0.0249602266322108,0.0004454599455307
-0.0024984616499127,0.0249933287080534,0.0004454507245526
-0.0021874456422402,0.0250216240936546,0.0004454470148848
-0.0018728934380449,0.0250453911323102,0.0004454504281227
-0.0015552768934544,0.0250648572603832,0.0004454502440052
-0.0012351600498973,0.0250802154931179,0.0004454478839176
-0.0009131279567981,0.0250916764401223,0.0004454548812836
-0.000589773901363,0.0250994506327435,0.0004454535132359
-0.0002656250083873,0.0251037574079836,0.000445458108484
5.88569556670439e-05,0.0251047195778301,0.000445471709945
0.0003832481686821,0.0251023688185276,0.0004454723010737
0.0007071146065743,0.0250966501998256,0.0004454722312313
0.0010299728297982,0.025087376658835,0.0004454710081329
0.0013512751388222,0.0250743345551437,0.0004454628613278
0.0016704256091514,0.0250572998803069,0.0004454790315174
0.0019868282584822,0.0250361031882805,0.00044548316871
0.0022999719998361,0.0250105155498185,0.0004454897470041
0.0026093996144612,0.0249802898680874,0.0004454932531945
0.0029147552720318,0.0249450818931245,0.0004455110004432
0.0032157766251092,0.0249044908302081,0.0004454872545395
0.0035122207049019,0.0248579337587419,0.0004454954995574
0.0038039605437965,0.0248047540078286,0.0004454930943384
0.0040908801034527,0.0247442308175035,0.0004454915854135
0.0043730484688851,0.0246756827861878,0.0004454897513446
0.0046506699989296,0.0245984511027168,0.0004454757683316
0.0049241997004795,0.0245119309214885,0.0004453680627738
0.0051944388088261,0.0244157204099843,0.0004445717440005
0.0054635094304889,0.0243088035040607,0.0004395663497448
0.0057502680328443,0.0241860441653685,0.0004041170687976
0.0061344358133731,0.0240232634387183,0.0003811728823871
0.0065339982802667,0.023837185060575,0.0003936893894551
0.0068475361195896,0.023657167360865,0.0004290945728159
0.0071251246265636,0.0234788428395431,0.0004364737564267
0.0074086119919069,0.0232913835271258,0.0004373511229304
0.0077011287801299,0.0230932877600654,0.0004374580583468
0.0080035994100184,0.0228832314131257,0.0004374648484708
0.0083162639069847,0.0226598654659314,0.0004374541776284
0.008638914789898,0.0224221979700889,0.0004374601072146
0.0089711744525296,0.0221698953408542,0.0004374594003125
0.0093130646582773,0.021903174107843,0.000437454780632
0.0096652258306579,0.0216221270464567,0.0004374499916708
0.0100282604813753,0.0213260512557706,0.0004374500378658
0.0104016537725534,0.0210140361134538,0.0004374597741068
0.0107840642432756,0.0206866792698989,0.0004374316776384
0.0111755693601325,0.0203460348602307,0.0004374165686755
0.0115783230601906,0.0199926187004425,0.0004374199846713
0.0119926635375483,0.0196240110970961,0.0004374205710673
0.0124151215133189,0.0192398969369223,0.0004373965541981
0.0128447355809466,0.0188446021881541,0.0004374159323706
0.0132853764024164,0.0184389561943285,0.0004374375409541
0.0137356969501322,0.0180181683227395,0.0004374546657201
0.0141884649760196,0.0175847255008738,0.0004374877376623
0.0146452272924288,0.0171461127467129,0.0004374964878647
0.015110110131526,0.0166989175035157,0.000437505033491
0.0155744003807887,0.0162400437816414,0.0004374724316457
0.0160333738581035,0.0157798453196767,0.0004374434278777
0.0164938078562135,0.0153204240215162,0.0004374275440038
0.0169511442871117,0.0148553277991505,0.0004374313775361
0.0173962791078589,0.0143915115008547,0.0004373708577026
0.0178337503993173,0.0139360167869081,0.0004373259828978
0.0182653640658326,0.0134837448497328,0.000437349727716
0.0186830587806671,0.0130347548019137,0.0004373499602185
0.0190860147555726,0.0125963414796145,0.0004373871567169
